cmip6-id, cmip6-label, cmip6-type
cmip6.atmosphere.grid.discretisation.horizontal, Atmosphere > Grid > Discretisation > Horizontal, property-set
cmip6.atmosphere.grid.discretisation.vertical, Atmosphere > Grid > Discretisation > Vertical, property-set
, , 
